record_id,source,year,country,funder,amount,currency,amount_eur,title,rule_category,llm_category,llm_confidence,llm_quote,url
swecris:P2022-00737_Energi,swecris,2023,SE,Swedish Energy Agency ,5999127.0,SEK,533858.4,Energy storage for grid support and priming of renewable energy applications based on sodium-ion batteries,ambiguous,ambiguous,0.95,"gently accelerating ageing, without starting unrelated ageing mechanisms",https://www.vr.se/english/swecris.html?searchText=P2022-00737_Energi
swecris:P2022-00445_Energi,swecris,2022,SE,Swedish Energy Agency ,5177040.0,SEK,460701.41,Long term effects of repetitive axial loads on DH pipes and their importance for service life,ambiguous,ambiguous,0.95,Long term effects of repetitive axial loads on DH pipes and their importance for service life,https://www.vr.se/english/swecris.html?searchText=P2022-00445_Energi
swecris:P2021-90095_Energi,swecris,2022,SE,Swedish Energy Agency ,4527720.0,SEK,402918.85,Plastics in electric machines: Ageing mechanisms and the development of new sustainable solutions,ambiguous,ambiguous,0.95,Plastics in electric machines: Ageing mechanisms and the development of new sustainable solutions,https://www.vr.se/english/swecris.html?searchText=P2021-90095_Energi
swecris:P2019-90135_Energi,swecris,2019,SE,Swedish Energy Agency ,4895019.0,SEK,435604.55,Wood-Derived Carbon Anodes for Sodium-Ion Batteries,ambiguous,ambiguous,0.9,"Special attention will be given to electrode-electrolyte interactions, and ageing during cycling and storage.",https://www.vr.se/english/swecris.html?searchText=P2019-90135_Energi
swecris:P2018-90039_Energi,swecris,2019,SE,Swedish Energy Agency ,4014484.0,SEK,357246.31,Ageing phenomena coupled to dynamic cycling of automotive Li-ion batteries,ambiguous,ambiguous,0.1,Ageing phenomena coupled to dynamic cycling of automotive Li-ion batteries,https://www.vr.se/english/swecris.html?searchText=P2018-90039_Energi
swecris:P2017-90012_Energi,swecris,2019,SE,Swedish Energy Agency ,11059351.0,SEK,984164.43,Ageing of Lithium-ion Batteries with Nickel-Rich Cathodes for Electromobility (ALINE),ambiguous,ambiguous,0.95,Ageing of Lithium-ion Batteries with Nickel-Rich Cathodes for Electromobility (ALINE),https://www.vr.se/english/swecris.html?searchText=P2017-90012_Energi
swecris:P19-0567:1_RJ,swecris,2020,SE,Riksbankens Jubileumsfond,5916000.0,SEK,526460.98,Sleep in everyday life – relationship to mood and performance in young and older adults,ambiguous,ambiguous,0.82,Sleep in everyday life – relationship to mood and performance in young and older adults,https://www.vr.se/english/swecris.html?searchText=P19-0567%3A1_RJ
swecris:P18-0463:1_RJ,swecris,2019,SE,Riksbankens Jubileumsfond,3213999.0,SEK,286011.68,"Post-retirement work: A path to extending working life that generates new inequalities? A comparison of Sweden, the USA and Japan",ambiguous,ambiguous,0.85,Post-retirement work: A path to extending working life that generates new inequalities?,https://www.vr.se/english/swecris.html?searchText=P18-0463%3A1_RJ
swecris:P15-0754:1_RJ,swecris,2016,SE,Riksbankens Jubileumsfond,2502999.0,SEK,222740.25,The joy and beauty of dancing: An exploratory study of  the social and corporeal aspects of dancing among older people,ambiguous,ambiguous,0.82,This project focuses on the social and corporeal aspects of older people dancing.,https://www.vr.se/english/swecris.html?searchText=P15-0754%3A1_RJ
swecris:P15-0140:1_RJ,swecris,2016,SE,Riksbankens Jubileumsfond,4185999.0,SEK,372509.32,What places? What ageing(s)? Ageing-in-place in contemporary African urbanities: the cases of Namibia and Uganda,ambiguous,ambiguous,0.72,The proposed project examines spatial aspects of older people’s everyday life and ageing in the context of contemporary urban situations in Africa,https://www.vr.se/english/swecris.html?searchText=P15-0140%3A1_RJ
swecris:25-CON-0010_OS,swecris,2025,SE,Foundation for Baltic and East European Studies,48000.0,SEK,4271.49,Researching LGBTQ+ Ageing and Later Life in the Baltic and Eastern Europe and Beyond,ambiguous,ambiguous,0.85,Researching LGBTQ+ Ageing and Later Life in the Baltic and Eastern Europe and Beyond,https://www.vr.se/english/swecris.html?searchText=25-CON-0010_OS
swecris:22-PR2-0010_OS,swecris,2023,SE,Foundation for Baltic and East European Studies,5979000.0,SEK,532067.31,A matter of transition? Working life trajectories and retirement behavior in post-socialist contexts across Central and Eastern Europe,ambiguous,ambiguous,0.75,work life trajectories and retirement behavior in the region are nearly unexplored,https://www.vr.se/english/swecris.html?searchText=22-PR2-0010_OS
swecris:2025-07910_VR,swecris,2025,SE,Swedish Research Council,27000000.0,SEK,2402712.4,Safer Life Extension in Nuclear Power: Digital Twins and AI for Polymer Ageing and Non-Destructive Monitoring,ambiguous,ambiguous,0.92,combining fundamental studies of polymer ageing with non-destructive condition monitoring,https://www.vr.se/english/swecris.html?searchText=2025-07910_VR
swecris:2025-02221_KI,swecris,2025,SE,Karolinska Institutet,160000.0,SEK,14238.3,[Stiftelsen för ålderssjukdomar vid KI 2025] Can Biological Brain Age Help Understanding Biological Heterogeneity in Cognitive Decline in Alzheimer’s Disease?,age_related_disease,age_related_disease,0.88,investigate brain age as a predictive biomarker across the Alzheimer’s disease (AD) continuum,https://www.vr.se/english/swecris.html?searchText=2025-02221_KI
swecris:2025-02203_KI,swecris,2025,SE,Karolinska Institutet,150000.0,SEK,13348.4,[Loo och Hans Ostermans stiftelse 2025] Targeting immunological vulnerabilities of senescent cells in ageing and age-related disorders,fundamental_aging,fundamental_aging,0.92,The accumulation of senescent cells in tissues is a common feature of ageing and age-related disorders,https://www.vr.se/english/swecris.html?searchText=2025-02203_KI
swecris:2025-02115_KI,swecris,2025,SE,Karolinska Institutet,180000.0,SEK,16018.08,[Loo och Hans Ostermans stiftelse 2025] Beyond platelet production: deciphering megakaryocyte heterogeneity across ageing,ambiguous,fundamental_aging,0.86,it remains unknown whether MKs preserve their function during ageing,https://www.vr.se/english/swecris.html?searchText=2025-02115_KI
swecris:2025-02059_Forte,swecris,2025,SE,Forte,50000000.0,SEK,4449467.4,The RELATE Research Centre - REturn-to-Work in LATEr Stages of Working Life: Person-Centred Participatory Health Interventions for Sustainable Future Work,ambiguous,ambiguous,0.85,Empowering older workers and helping them maintain their ability to healthily work in an ageing workforce,https://www.vr.se/english/swecris.html?searchText=2025-02059_Forte
swecris:2025-02056_KI,swecris,2025,SE,Karolinska Institutet,150000.0,SEK,13348.4,[Stiftelsen för ålderssjukdomar vid KI 2025] Biological signatures of dietary patterns and long term multimorbidity accumulation in older adults: insights from a Swedish population-based study,age_related_disease,age_related_disease,0.8,Biological signatures of dietary patterns and long term multimorbidity accumulation in older adults,https://www.vr.se/english/swecris.html?searchText=2025-02056_KI
swecris:2025-02032_Forte,swecris,2025,SE,Forte,6450000.0,SEK,573981.29,"Coordinated Individual Care Plan as a tool in the transition to care closer to home: A multi-method approach to analysing experiences, effects, and equity",ambiguous,care,0.95,Coordinated Individual Care Plan as a tool in the transition to care closer to home,https://www.vr.se/english/swecris.html?searchText=2025-02032_Forte
swecris:2025-02000_KI,swecris,2025,SE,Karolinska Institutet,230000.0,SEK,20467.55,[Stiftelsen för ålderssjukdomar vid KI 2025] MACROPHAGING: Invesitigating mesenchymal stem cell therapy to modulate senescence and inflammation in aged macrophages for the treatment of atherosclerosis.,fundamental_aging,age_related_disease,0.8,mesenchymal stem cell therapy to modulate senescence and inflammation in aged macrophages for the treatment of atherosclerosis,https://www.vr.se/english/swecris.html?searchText=2025-02000_KI
swecris:2025-01941_Forte,swecris,2025,SE,Forte,7779000.0,SEK,692248.14,Reducing emergency care in frail older adults: from co-design to pilot evaluation of the HOME-FIRST model bridging primary and home care,care,care,0.95,Reducing emergency care in frail older adults: from co-design to pilot evaluation of the HOME-FIRST model bridging primary and home care,https://www.vr.se/english/swecris.html?searchText=2025-01941_Forte
swecris:2025-01896_Forte,swecris,2025,SE,Forte,6498000.0,SEK,578252.78,"Möjligheter, utmaningar och risker med egenmonitorering: Patienters, anhörigas, vårdpersonalens och chefers perspektiv samt evidensbaserade rekommendationer för att stödja Nära vård",ambiguous,care,0.92,"develop evidence-based recommendations to ensure that RMTs strengthen, rather than undermine, the core values of Nära vård",https://www.vr.se/english/swecris.html?searchText=2025-01896_Forte
swecris:2025-01720_Formas,swecris,2025,SE,Formas,998999.0,SEK,88900.27,“Unity at the Pump” – Pathway to Smart Asset Management in Water Utilities,ambiguous,ambiguous,0.95,"growing pressure on water resources, ageing infrastructure, and the need for more efficient digital management",https://www.vr.se/english/swecris.html?searchText=2025-01720_Formas
swecris:2025-01377_VR,swecris,2025,SE,Swedish Research Council,4773000.0,SEK,424746.16,"Skin Deep: A Transdisciplinary Study of Ageing, Beauty, and Wrinkles",ambiguous,ambiguous,0.9,"critically examines the societal impact of non-invasive cosmetic treatments by analyzing how wrinkles, as markers of ageing, are constructed, experienced, and commodified",https://www.vr.se/english/swecris.html?searchText=2025-01377_VR
swecris:20241319_HLF,swecris,2025,SE,Swedish Heart-Lung Foundation,1050000.0,SEK,93438.82,Vascular Ageing - Epidemiology and Determinants in the Swedish Population,age_related_disease,age_related_disease,0.8,"relationship between arterial stiffness and new-onset (incident) coronary events, atrial fibrillation, hypertension, and cardiovascular/all-cause mortality",https://www.vr.se/english/swecris.html?searchText=20241319_HLF
swecris:20241194_HLF,swecris,2025,SE,Swedish Heart-Lung Foundation,4200000.0,SEK,373755.26,Predicting chronic airway disease; a life-course approach,age_related_disease,age_related_disease,0.92,The overall aim is to better predict chronic airway disease across the life-course.,https://www.vr.se/english/swecris.html?searchText=20241194_HLF
swecris:20240678_HLF,swecris,2025,SE,Swedish Heart-Lung Foundation,3200000.0,SEK,284765.91,"Cardiovascular disease, obesity, and functional decline - effects on the ageing process",age_related_disease,age_related_disease,0.82,"Cardiovascular disease, obesity, and functional decline - effects on the ageing process",https://www.vr.se/english/swecris.html?searchText=20240678_HLF
swecris:2024-05740_VR,swecris,2025,SE,Swedish Research Council,3600000.0,SEK,320361.65,CNS waste disposal - molecular mechanism for controlling AQP4 localisation,age_related_disease,fundamental_aging,0.75,"This activity is increased during sleep and reduced in the ageing brain, the latter which leads to an increased vulnerability to neurodegenerative disease.",https://www.vr.se/english/swecris.html?searchText=2024-05740_VR
swecris:2024-05707_VR,swecris,2025,SE,Swedish Research Council,3840000.0,SEK,341719.1,Diserdostasis: A Rheostat for Cellular Quiescence and Ageing,ambiguous,fundamental_aging,0.86,"This rheostat, sequesters and removes toxic proteins thereby increasing lifespan",https://www.vr.se/english/swecris.html?searchText=2024-05707_VR
swecris:2024-02288_Forte,swecris,2025,SE,Forte,976000.0,SEK,86853.6,Interventions to promote mental health and well-being of nursing home residents - a scoping review,care,care,0.92,Interventions to promote mental health and well-being of nursing home residents - a scoping review,https://www.vr.se/english/swecris.html?searchText=2024-02288_Forte
swecris:2024-02201_Forte,swecris,2025,SE,Forte,1200000.0,SEK,106787.22,"Äldre i Centrum – scientific supplement, journal and website",fundamental_aging,ambiguous,0.8,"Äldre i Centrum Vetenskapligt Supplement, ÄiCVS, is a newly established scientific peer review journal with original research in Swedish on older people´s living conditions, health and situation in society.",https://www.vr.se/english/swecris.html?searchText=2024-02201_Forte
swecris:2024-02194_Forte,swecris,2025,SE,Forte,446000.0,SEK,39689.25,SIA (Social Inequalities in Ageing) network,ambiguous,ambiguous,0.8,social research on ageing in the Nordics,https://www.vr.se/english/swecris.html?searchText=2024-02194_Forte
swecris:2024-02168_Forte,swecris,2025,SE,Forte,381000.0,SEK,33904.94,The Swedish national network for social science research on ageing and eldercare,ambiguous,care,0.8,The Swedish national network for social science research on ageing and eldercare,https://www.vr.se/english/swecris.html?searchText=2024-02168_Forte
swecris:2024-02091_Forte,swecris,2024,SE,Forte,220000.0,SEK,19577.66,"Sexuality and Aging – A Research Collaboration between the Brazilian Longitudinal Study of Adult Health (ELSA-Brasil) and the School of Health, Care, and Social Welfare, Mälardalen University",ambiguous,ambiguous,0.7,"Sexuality and aging involve a complex interplay between physical health, psychological well-being, and social attitudes.",https://www.vr.se/english/swecris.html?searchText=2024-02091_Forte
swecris:2024-01840_Forte,swecris,2025,SE,Forte,4982000.0,SEK,443344.93,Integrated person-centred care process (GAPA) through team-based oral health assessments together with older adults and dental and municipal care personnel,ambiguous,care,0.95,"The project will evaluate a new, person-centred working model – GAPA – which includes older adults as well as dental and municipal care personnel.",https://www.vr.se/english/swecris.html?searchText=2024-01840_Forte
swecris:2024-01808_Forte,swecris,2025,SE,Forte,4970000.0,SEK,442277.06,"Older people with intellectual disabilities – the consequences of discrepancies between disparate legislation, varying organisational structures of local authorities and diverse forms of care",care,care,0.92,This project examines the discrepancies between eldercare and disability care,https://www.vr.se/english/swecris.html?searchText=2024-01808_Forte
swecris:2024-01794_Forte,swecris,2025,SE,Forte,4997000.0,SEK,444679.77,Visions of care: how visualizations shape collaborations and valuations in home care services,care,care,0.95,how visualizations shape collaborations and valuations in home care services,https://www.vr.se/english/swecris.html?searchText=2024-01794_Forte
swecris:2024-01793_Forte,swecris,2025,SE,Forte,4942000.0,SEK,439785.36,Co-designing integrated residential aged care: development and evaluation of a new working method for healthcare and social services,care,care,0.98,Co-designing integrated residential aged care: development and evaluation of a new working method for healthcare and social services,https://www.vr.se/english/swecris.html?searchText=2024-01793_Forte
swecris:2024-01791_Forte,swecris,2025,SE,Forte,4997000.0,SEK,444679.77,Health care and social services for older adults in the context of age-friendly cities and communities: Can system-thinking and cooperation on a broad front pay off?,care,care,0.9,Health care and social services for older adults in the context of age-friendly cities and communities,https://www.vr.se/english/swecris.html?searchText=2024-01791_Forte
swecris:2024-01577_Forte,swecris,2025,SE,Forte,4366000.0,SEK,388527.49,Managing job quality and labour shortages with AI/AM in long-term care,care,care,0.95,This project investigates the role of Artificial Intelligence in future-proofing long-term care (LTC).,https://www.vr.se/english/swecris.html?searchText=2024-01577_Forte
swecris:2024-01440_Forte,swecris,2025,SE,Forte,3727000.0,SEK,331663.3,Risks and potentials with flexible employment pathways in late working life in Sweden,ambiguous,ambiguous,0.8,Risks and potentials with flexible employment pathways in late working life in Sweden,https://www.vr.se/english/swecris.html?searchText=2024-01440_Forte
swecris:2024-00673_Vinnova,swecris,2024,SE,Vinnova,699523.0,SEK,62250.1,Welcome to your own table!,care,care,0.94,The project is based on the societal challenges of an ageing population and the shortcomings in elderly care.,https://www.vr.se/english/swecris.html?searchText=2024-00673_Vinnova
swecris:2024-00181_VR,swecris,2024,SE,Swedish Research Council,3900000.0,SEK,347058.46,COGNITIVE PROCESSING IN VISUAL SEARCH: The effect of ageing and dynamic environments,ambiguous,ambiguous,0.8,Particularly we investigate ... (c) the effect of ageing.,https://www.vr.se/english/swecris.html?searchText=2024-00181_VR
swecris:2023-07091_VR,swecris,2024,SE,Swedish Research Council,6400000.0,SEK,569531.83,Targeting mitochondrial dysfunction,fundamental_aging,fundamental_aging,0.78,"Disturbances of mitochondrial function have been observed in several common pathologies such as neurodegeneration, heart failure, inflammation, diabetes, and the naturally occurring ageing process.",https://www.vr.se/english/swecris.html?searchText=2023-07091_VR
swecris:2023-04445_VR,swecris,2024,SE,Swedish Research Council,4800000.0,SEK,427148.87,Human in vitro Opto-electrical Parkinson´s Disease Model with a Gut Feeling - HOPE,age_related_disease,age_related_disease,0.93,There is no cure for PD and existing therapies only relieve symptoms. There is a lack of understanding of the underlying mechanisms of PD,https://www.vr.se/english/swecris.html?searchText=2023-04445_VR
swecris:2023-04319_VR,swecris,2024,SE,Swedish Research Council,3640000.0,SEK,323921.23,Towards the whole-cell model of yeast replicative ageing,fundamental_aging,fundamental_aging,0.97,"Cellular ageing is a complex multifactorial process affected by an intertwined network of effectors such as protein translation, protein quality control, mitochondrial dysfunction, and metabolism.",https://www.vr.se/english/swecris.html?searchText=2023-04319_VR
swecris:2023-04314_VR,swecris,2024,SE,Swedish Research Council,4100000.0,SEK,364856.33,Multiphysics modelling and monitoring of lithium-ion cells for next-generation management system,ambiguous,ambiguous,0.9,avoid any safety issues and premature ageing,https://www.vr.se/english/swecris.html?searchText=2023-04314_VR
swecris:2023-04099_VR,swecris,2024,SE,Swedish Research Council,4138000.0,SEK,368237.92,Osteoarthritis and the human knee - linking structural degradation to mechanical performance,age_related_disease,age_related_disease,0.95,"Degenerative joint diseases, specifically osteoarthritis (OA), are one of our most rapidly growing threats to healthy ageing.",https://www.vr.se/english/swecris.html?searchText=2023-04099_VR
swecris:2023-02315_Formas,swecris,2024,SE,Formas,5998001.0,SEK,533758.2,Planning and development of Collaborative Housing and Shared Housing as Intermediate Forms of Housing for promoting older adults’ health and well-being,ambiguous,care,0.92,"developing novel, accessible and scalable intermediate forms of housing to counteract unwanted social isolation and negative effects on the physical, cognitive and mental health of older adults",https://www.vr.se/english/swecris.html?searchText=2023-02315_Formas
swecris:20230231_HLF,swecris,2024,SE,Swedish Heart-Lung Foundation,1800000.0,SEK,160180.83,Molecular Profiling and New Treatment Strategies of Early Vascular Ageing,age_related_disease,fundamental_aging,0.85,"vascular aging that occurs at a markedly accelerated rate in CKD, causing the biological vascular age to depart distinctly from its chronological age",https://www.vr.se/english/swecris.html?searchText=20230231_HLF
swecris:2023-02144_VR,swecris,2024,SE,Swedish Research Council,4800000.0,SEK,427148.87,Effects of young obesity and type 2 diabetes through adult life and the ageing process,age_related_disease,age_related_disease,0.78,Effects of young obesity and type 2 diabetes through adult life and the ageing process,https://www.vr.se/english/swecris.html?searchText=2023-02144_VR
swecris:2023-02089_VR,swecris,2024,SE,Swedish Research Council,2400000.0,SEK,213574.44,Enhanced Continuity of Postoperative care for Older persons in their Neurocognitive recovery after cardiac surgery: the ECPON project,age_related_disease,age_related_disease,0.75,postoperative neurocognitive decline characterized by a gradual decrease in performance in several cognitive domains,https://www.vr.se/english/swecris.html?searchText=2023-02089_VR
swecris:2023-02046_Formas,swecris,2023,SE,Formas,3914262.0,SEK,348327.62,"Utilization of housing and health research for active and healthy ageing: Implementation of web-based housing counseling in collaboration between academia, municipality, companies, and older people",ambiguous,care,0.92,"For municipalities, better health in the older population reduces the need for health and social care.",https://www.vr.se/english/swecris.html?searchText=2023-02046_Formas
swecris:2023-01797_Forte,swecris,2024,SE,Forte,1917000.0,SEK,170592.58,Responses to Suicidality in Social Service Interventions: A Knowledge Inventory on Suicide Prevention in Ageing and Disability,care,care,0.88,Professionals within the social services often encounter individuals struggling with suicidality,https://www.vr.se/english/swecris.html?searchText=2023-01797_Forte
swecris:2023-01606_Forte,swecris,2023,SE,Forte,499700.0,SEK,44467.98,"Designed living environment that promotes health and well-being: Knowledge and experience exchange and new partnership research between Dalhousie University, Canada and Lund University, Sweden",ambiguous,ambiguous,0.78,"universal design of housing and neighborhoods that are accessible and inclusive for as many as possible, regardless of age, ability, or situation",https://www.vr.se/english/swecris.html?searchText=2023-01606_Forte
swecris:2023-01534_Forte,swecris,2023,SE,Forte,3000000.0,SEK,266968.04,UPSCALE- Unfolding the processes between user needs and health and welfare technology in socio-technical transition of health and care services,care,care,0.92,"organizing future health and care services, whose sustainability is affected by population ageing and, at the same time, population decline",https://www.vr.se/english/swecris.html?searchText=2023-01534_Forte
swecris:2023-01516_Forte,swecris,2023,SE,Forte,2850000.0,SEK,253619.64,"Ageing Right Care(fully) – a system approach to understanding, redesigning and futuring integrated care for older adults ageing in place in the Netherlands, Israel and Sweden",care,care,0.96,"integrated care for older adults ageing in place in the Netherlands, Israel and Sweden",https://www.vr.se/english/swecris.html?searchText=2023-01516_Forte
swecris:2023-01399_Forte,swecris,2024,SE,Forte,480415.0,SEK,42751.82,Home sweet home? Exploring equality in the use of home care services and the potential to prevent adverse health outcomes,care,care,0.95,Exploring equality in the use of home care services and the potential to prevent adverse health outcomes,https://www.vr.se/english/swecris.html?searchText=2023-01399_Forte
swecris:2023-01243_Vinnova,swecris,2023,SE,Vinnova,4936791.0,SEK,439321.81,All aboard! Towards future sustainable mobility and digital service solutions accessible to all,ambiguous,ambiguous,0.72,capture lessons learned and develop the knowledge on how to create more sustainable mobility for all,https://www.vr.se/english/swecris.html?searchText=2023-01243_Vinnova
swecris:2023-01179_Forte,swecris,2023,SE,Forte,300000.0,SEK,26696.8,27th Nordic Congress of Gerontology in Stockholm 2024,ambiguous,ambiguous,0.95,NKG is the largest conference on ageing research in the Nordic countries as well as in Sweden.,https://www.vr.se/english/swecris.html?searchText=2023-01179_Forte
swecris:2023-01169_Forte,swecris,2023,SE,Forte,299600.0,SEK,26661.21,SWEAH Conference 2023: Interdisciplinary Perspectives on Sustainable Ageing,ambiguous,ambiguous,0.7,Interdisciplinary Perspectives on Sustainable Ageing,https://www.vr.se/english/swecris.html?searchText=2023-01169_Forte
swecris:2023-00933_Forte,swecris,2024,SE,Forte,4991000.0,SEK,444145.84,Who recovers from a fall injury and why? Defining Vulnerability- and Resilience Profiles among older adults,care,age_related_disease,0.75,Fall injuries among older adults are one of few public health problems that have not decreased with better health care and lifestyles,https://www.vr.se/english/swecris.html?searchText=2023-00933_Forte
swecris:2023-00703_Forte,swecris,2024,SE,Forte,4996000.0,SEK,444590.78,SUN-AGE: Supportive neighborhood and housing environments for ageing populations,ambiguous,care,0.91,"housing and neighborhood environments that support older people, physically, socially and in terms of access to services, facilities and health care",https://www.vr.se/english/swecris.html?searchText=2023-00703_Forte
swecris:2023-00406_Forte,swecris,2024,SE,Forte,4810000.0,SEK,428038.76,Development of narrative-based practices for increased dignity and participation in elderly care,care,care,0.98,Development of narrative-based practices for increased dignity and participation in elderly care,https://www.vr.se/english/swecris.html?searchText=2023-00406_Forte
swecris:2023-00394_VR,swecris,2024,SE,Swedish Research Council,681381.0,SEK,60635.65,International journal of ageing and later life,ambiguous,ambiguous,0.7,sociala och kulturella perspektiv på äldre och åldrande,https://www.vr.se/english/swecris.html?searchText=2023-00394_VR
swecris:2023-00286_Forte,swecris,2024,SE,Forte,4717000.0,SEK,419762.75,"At the Heart of Men: Myocardial infarction, Masculinity, and Lifestyle",ambiguous,age_related_disease,0.91,"This project aims to analyse how plural and intersectional masculinities (age, class, ethnicity) covary with myocardial infarction (MI)",https://www.vr.se/english/swecris.html?searchText=2023-00286_Forte
swecris:2023-00185_Forte,swecris,2023,SE,Forte,4464000.0,SEK,397248.45,"Promoting active ageing and participation using technology among older adults and people with Parkinson´s disease - patient, partner and health care provider perspectives",age_related_disease,care,0.76,perceptions of carers to people with PD regarding the potential for eHealth technology to support everyday life and participation.,https://www.vr.se/english/swecris.html?searchText=2023-00185_Forte
swecris:2023-00172_Forte,swecris,2023,SE,Forte,4993000.0,SEK,444323.81,Welfare technology and Electronic Performance Monitoring (EPM) in Swedish elderly care,care,care,0.95,Welfare technology and Electronic Performance Monitoring (EPM) in Swedish elderly care,https://www.vr.se/english/swecris.html?searchText=2023-00172_Forte
